wallet,name,score,pass,fail_reasons,trades_n,episodes_n,closed_n,open_n,history_days,days_since_last,roi_copy,roi_trimmed,t_stat,winrate,roi_hold,roi_wallet,roi_half1,roi_half2,roi_last30,max_dd_stakes,conc_p95,conc_max,median_hold_h,both_sides_share,snipe_share,live_share,median_volume,share_entry_ge90,share_entry_lt10,profit_share_ge90,profit_share_lt10,profit_share_top1,short_crypto_share,edge_all,exit_value_add,size_signal,trades_truncated,top_category,top_segments,approved_segments
0x8558363730682d7aab94e544b21741a20df88615,milktea3,0.1099,False,concurrency_p95>8;hold<1h;both_sides,10300,3344,3341,3,95.6,0.1,0.1576,0.1099,12.14,0.81,0.2137,0.1443,0.1423,0.1729,0.2158,6.06,11.0,19,0.21,0.12,0.0,0.993,119355,0.047,0.009,0.033,0.019,0.037,0.0,0.0753,-0.0688,0.0186,False,Sports,"Sports / price=0.10-0.30 (n=410, roi=+0.44) | Sports (n=3012, roi=+0.16) | Sports / Soccer / live (n=772, roi=+0.25)","Sports / price=0.10-0.30 (n=410, roi=+0.44) | Sports (n=3012, roi=+0.16) | Sports / Soccer / live (n=772, roi=+0.25) | Sports / Soccer (n=778, roi=+0.24) | Sports / Soccer / price=0.10-0.30 (n=127, roi=+0.60) | Sports / Soccer / type=moneyline (n=691, roi=+0.25)"
0xe839e7fe9cbd0997200c83d0fb77e7c290a10a9d,dummyricher,0.107,False,concurrency_p95>8;hold<1h;both_sides,9750,3740,3737,3,99.0,0.0,0.1399,0.107,14.6,0.824,0.1737,0.1274,0.1416,0.1381,0.3468,7.3,10.0,23,0.01,0.127,0.0,0.993,128970,0.051,0.011,0.024,0.005,0.043,0.0,0.0675,-0.0407,-0.0267,False,Sports,"Sports (n=3407, roi=+0.14) | Sports / price=0.10-0.30 (n=503, roi=+0.33) | Sports / Soccer / price=0.10-0.30 (n=131, roi=+0.56)","Sports (n=3407, roi=+0.14) | Sports / price=0.10-0.30 (n=503, roi=+0.33) | Sports / Soccer / price=0.10-0.30 (n=131, roi=+0.56) | Sports / Soccer / live (n=802, roi=+0.21) | Sports / Soccer (n=808, roi=+0.21) | Sports / price=0.00-0.10 (n=41, roi=+0.87)"
0x9013e637016a5501ad1e67e398c8398c821ae7e0,0x9013E637016a5501Ad1E67e398C8398c821Ae7e0-1768565277550,0.1061,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,3493,2339,2334,5,248.7,0.2,-0.0771,-0.2249,-2.83,0.431,-0.0154,-0.0798,-0.126,-0.0282,0.1544,188.78,15.0,22,3.4,0.013,0.02,0.668,27620,0.049,0.044,0.011,0.008,0.031,0.174,-0.0221,-0.1553,0.0927,False,Sports,"Sports / Other sport / price=0.10-0.30 (n=91, roi=+0.26) | Sports / Soccer / FIFA World Cup (n=194, roi=+0.13) | Sports / Other sport / type=totals (n=206, roi=+0.12)",
0x12f07751721d408a3c0009ea3778531fb26b6e95,yanshigggg,0.1058,False,concurrency_p95>8,854,460,319,141,125.7,0.1,0.1792,0.1058,3.34,0.589,0.0631,0.1702,0.2349,0.1238,-0.0067,6.42,135.0,141,2.37,0.09,0.0,0.829,316751,0.016,0.0,0.01,0.0,0.126,0.006,0.0243,0.0071,-0.246,False,Esports,"Other (n=35, roi=+0.75) | Other / ? (n=35, roi=+0.75) | Other / ? / ? (n=35, roi=+0.75)","Other (n=35, roi=+0.75) | Other / ? (n=35, roi=+0.75) | Other / ? / ? (n=35, roi=+0.75) | Other / ? / type=binary (n=35, roi=+0.75)"
0xa595ebb8384bad8299d06708bfd6290d2157cdf1,x17BACA,0.1056,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,1893,1594,1592,2,238.5,0.0,-0.0902,-0.2126,-2.98,0.601,-0.0837,-0.0911,-0.0714,-0.1089,-0.295,146.08,18.0,27,10.75,0.029,0.0,0.914,11554,0.236,0.074,0.087,0.014,0.022,0.001,-0.0236,-0.0658,0.0801,False,Sports,"Weather / price=0.30-0.50 (n=29, roi=+0.20) | Weather / Recurring / price=0.30-0.50 (n=29, roi=+0.20) | Sports / Other sport / Paris Daily Weather (n=57, roi=+0.12)",
0x4d1452faf4de78b990e6ec7b9d69217c1df636fd,AIluka,0.1048,False,concurrency_p95>8;both_sides;drawdown,2783,725,695,29,94.4,0.0,0.5305,0.1048,4.88,0.483,0.5364,0.3599,0.7415,0.3202,-0.0083,14.42,44.0,61,4.05,0.15,0.0,0.504,68700,0.02,0.065,0.002,0.084,0.074,0.0,0.0839,0.0122,-0.0543,False,Esports,"Esports / Esports / pre (n=278, roi=+0.98) | Esports / price=0.00-0.10 (n=29, roi=+3.01) | Esports (n=550, roi=+0.62)","Esports / Esports / pre (n=278, roi=+0.98) | Esports (n=550, roi=+0.62) | Esports / Esports / League of Legends (n=474, roi=+0.65) | Esports / Esports / type=child_moneyline (n=281, roi=+0.84) | Esports / Esports (n=531, roi=+0.59) | Esports / Esports / price=0.10-0.30 (n=145, roi=+1.11)"
0xd32e92fdcaf41c886400bdc747525ca22f03b577,hellonewday,0.1036,False,concurrency_p95>8;hold<1h;both_sides,9120,3627,3624,3,103.0,0.0,0.1335,0.1036,13.19,0.819,0.1435,0.1236,0.1238,0.1432,0.0061,5.04,11.0,20,0.01,0.136,0.0,0.991,143783,0.05,0.009,0.027,0.009,0.04,0.0,0.0517,-0.0121,-0.0424,False,Sports,"Sports (n=3297, roi=+0.14) | Sports / price=0.10-0.30 (n=471, roi=+0.31) | Sports / Soccer / price=0.10-0.30 (n=136, roi=+0.47)","Sports (n=3297, roi=+0.14) | Sports / price=0.10-0.30 (n=471, roi=+0.31) | Sports / Soccer / price=0.10-0.30 (n=136, roi=+0.47) | Sports / Soccer / live (n=792, roi=+0.19) | Sports / Soccer (n=798, roi=+0.19) | Sports / Soccer / type=moneyline (n=700, roi=+0.20)"
0x31864feb9d25dee93728c6225ba891530967e9ca,johnbaster,0.1017,False,concurrency_p95>8;both_sides,10500,2450,2445,3,123.0,0.0,0.2109,0.1017,9.04,0.556,0.1362,-0.0196,0.1905,0.2312,0.0693,5.22,12.0,18,2.7,0.798,0.0,0.989,452006,0.044,0.026,0.005,0.009,0.009,0.0,0.0378,0.1078,0.5115,True,Esports,"Esports (n=2000, roi=+0.20) | Esports / Esports (n=2000, roi=+0.20) | Esports / Esports / League of Legends (n=2000, roi=+0.20)","Esports (n=2000, roi=+0.20) | Esports / Esports (n=2000, roi=+0.20) | Esports / Esports / League of Legends (n=2000, roi=+0.20) | Esports / Esports / live (n=1992, roi=+0.20) | Esports / Esports / type=child_moneyline (n=1700, roi=+0.19) | Esports / price=0.10-0.30 (n=251, roi=+0.46)"
0x050e1428416d0679230e6c3c5a4a17ba2c309ac6,IvanichJeka,0.101,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,2437,1370,1366,4,194.4,0.1,-0.0879,-0.2119,-2.86,0.396,-0.1109,-0.0997,-0.0797,-0.0961,-0.2397,128.66,26.0,35,11.98,0.01,0.003,0.856,10967,0.026,0.059,0.01,0.024,0.021,0.083,-0.0283,0.0393,0.0787,False,Sports,"Sports / Other sport / Istanbul Daily Weather (n=27, roi=+0.23) | Culture (n=4, roi=+0.44) | Culture / Music (n=2, roi=+0.51)",
0xb5b0b7aafa88903a6cc452845de9b8511f1564f3,zeroafterzero,0.1008,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,2960,1473,1461,12,341.1,0.1,-0.084,-0.2199,-2.75,0.446,-0.066,-0.0861,-0.0803,-0.0877,-0.0736,129.32,10.0,16,1.39,0.067,0.001,0.934,55768,0.016,0.106,0.012,0.041,0.061,0.452,-0.0081,-0.0317,0.0537,False,Crypto,"Sports / Soccer / price=0.10-0.30 (n=21, roi=+0.14) | Sports / Other sport / Moscow Daily Weather (n=16, roi=+0.13) | Sports / Other sport / Mexico City Daily Weather (n=62, roi=+0.06)",
0x02734d7cd857b3d2601bdb4bbd85def18d92f081,hanshuai884,0.1006,False,roi_copy<=0;t<2.0;both_sides;drawdown;unstable_halves,1822,660,658,2,144.0,0.0,-0.1146,-0.2757,-2.19,0.407,-0.0887,-0.1183,-0.1357,-0.0934,-0.2431,81.49,6.0,9,2.58,0.155,0.0,0.962,581839,0.006,0.046,0.006,0.003,0.017,0.0,-0.0248,-0.0594,0.1204,False,Esports,"Esports / Esports / pre (n=22, roi=+0.15) | Sports / Soccer / price=0.30-0.50 (n=10, roi=+0.07) | Sports / price=0.30-0.50 (n=19, roi=+0.04)",
0x9cf752d43e9d5ad5fe2099a22db62fcd5586a506,GazPol,0.0988,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown,1431,815,786,27,316.1,0.3,2.4252,0.1585,1.87,0.564,2.4707,1.3905,0.819,4.0314,-0.2936,15.42,39.0,45,3.85,0.034,0.0,0.667,2655,0.036,0.118,0.003,0.285,0.175,0.0,0.1092,-0.1064,-4.0167,False,Sports,"Esports / price=0.00-0.10 (n=26, roi=+24.69) | Esports / Esports / price=0.00-0.10 (n=26, roi=+24.69) | Esports / Esports / type=map_handicap (n=57, roi=+14.30)","Sports / price=0.00-0.10 (n=67, roi=+7.31) | Sports (n=464, roi=+1.61) | Sports / Basketball / NBA 2026 (n=40, roi=+2.43) | Sports / Basketball (n=69, roi=+1.82) | Sports / price=0.10-0.30 (n=78, roi=+1.43) | Esports / Esports / Honor of Kings (n=40, roi=+1.30)"
0x5c50e006298ae03ea9e73533f68b205b750ee0c9,unknownloser1,0.0984,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1411,736,720,16,105.7,0.0,-0.1099,-0.2568,-2.3,0.349,-0.1455,-0.1381,-0.0636,-0.1563,-0.1767,84.99,17.0,20,1.79,0.036,0.0,0.923,281440,0.006,0.058,0.001,0.01,0.057,0.0,-0.0199,0.0528,0.0878,False,Sports,"Other (n=6, roi=+0.22) | Other / ? (n=6, roi=+0.22) | Other / ? / ? (n=6, roi=+0.22)",
0xbb3eaeb82973aa8f140ae596f792fcdbd9cab9c5,0xbb3eAEb82973Aa8F140ae596f792FCDbd9CaB9C5-1781592705022,0.0982,False,concurrency_p95>8;hold<1h;both_sides,9131,3703,3702,1,98.9,0.1,0.1354,0.0982,11.65,0.815,0.1823,0.1224,0.1236,0.1473,0.1529,6.79,11.0,19,0.02,0.129,0.0,0.988,119355,0.057,0.009,0.037,0.005,0.03,0.0,0.0667,-0.057,-0.0649,False,Sports,"Sports (n=3382, roi=+0.14) | Sports / price=0.00-0.10 (n=33, roi=+1.28) | Sports / Soccer / price=0.00-0.10 (n=21, roi=+1.55)","Sports (n=3382, roi=+0.14) | Sports / price=0.00-0.10 (n=33, roi=+1.28) | Sports / Soccer / live (n=852, roi=+0.24) | Sports / price=0.10-0.30 (n=481, roi=+0.32) | Sports / Soccer (n=861, roi=+0.24) | Sports / Soccer / type=moneyline (n=752, roi=+0.21)"
0x0ef38542c393a9d2b2a8053004cfcaa7d7e8df7f,JroMota,0.0958,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1322,724,723,1,332.3,0.2,-0.1019,-0.3123,-1.84,0.304,-0.1332,-0.1173,-0.0797,-0.124,0.0194,87.92,10.0,15,2.95,0.062,0.0,0.712,454435,0.0,0.201,0.0,0.038,0.024,0.054,-0.0113,0.0687,0.1661,False,Sports,"Sports / Baseball / price=0.10-0.30 (n=108, roi=+0.29) | Sports / price=0.10-0.30 (n=308, roi=+0.08) | Sports / Baseball / live (n=158, roi=+0.11)",
0xf0ea0711aa08556fc9a4d0f8ca379254de2f2f71,cutietrader,0.093,False,concurrency_p95>8;hold<1h;both_sides;history<90d,10500,3372,3367,5,86.5,0.0,0.1606,0.093,5.72,0.823,0.1803,0.1463,0.1814,0.1399,0.0621,5.52,11.0,20,0.01,0.142,0.0,0.99,114749,0.05,0.01,0.036,0.088,0.06,0.0,0.0626,-0.0239,-0.0038,True,Sports,"Sports / price=0.00-0.10 (n=30, roi=+3.12) | Sports / Soccer / price=0.00-0.10 (n=13, roi=+3.56) | Sports (n=3047, roi=+0.17)","Sports (n=3047, roi=+0.17) | Sports / Soccer / live (n=698, roi=+0.32) | Sports / Soccer (n=703, roi=+0.32) | Sports / Soccer / type=moneyline (n=640, roi=+0.33) | Sports / price=0.10-0.30 (n=434, roi=+0.35) | Sports / Soccer / price=0.10-0.30 (n=110, roi=+0.52)"
0x4283b8bae533091493790069509dabcdbe0afbd4,btbx67671404,0.0925,False,roi_copy<=0;t<2.0;sniping;drawdown;unstable_halves,3186,1669,1663,6,444.7,0.0,-0.0775,-0.1288,-4.31,0.656,-0.0928,-0.0879,-0.0969,-0.0581,-0.3811,130.88,6.0,13,1.79,0.027,0.191,0.792,92399,0.31,0.013,0.05,0.0,0.073,0.325,-0.0322,0.0341,0.1414,False,Esports,"Sports / Tennis / price=0.30-0.50 (n=22, roi=+0.22) | Esports / Esports / type=map_handicap (n=11, roi=+0.15) | Sports / Basketball / price=0.50-0.70 (n=64, roi=+0.05)",
0x4abdea21c609efca17160f1dcbc652ba498a5a5c,redfox666,0.0911,False,concurrency_p95>8;hold<1h;both_sides,8520,3512,3509,3,97.8,0.0,0.1371,0.0911,6.41,0.809,0.1594,0.1236,0.1654,0.1088,0.1285,6.34,10.0,19,0.01,0.128,0.0,0.994,135233,0.045,0.012,0.018,0.056,0.046,0.0,0.063,-0.0267,0.0067,False,Sports,"Sports / price=0.00-0.10 (n=42, roi=+1.83) | Sports / Soccer / price=0.00-0.10 (n=15, roi=+2.46) | Sports (n=3189, roi=+0.15)","Sports (n=3189, roi=+0.15) | Sports / Soccer / live (n=724, roi=+0.26) | Sports / Soccer (n=727, roi=+0.26) | Sports / Soccer / type=moneyline (n=635, roi=+0.26) | Sports / price=0.10-0.30 (n=479, roi=+0.28) | Sports / Other sport (n=203, roi=+0.31)"
0x823880ef24936b31c0047541defba083ba69fcb9,ArxtanG,0.091,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,2225,1094,1073,21,224.5,0.2,-0.084,-0.3393,-1.61,0.339,-0.1164,-0.1004,-0.1556,-0.0125,-0.0929,165.41,54.0,62,4.71,0.051,0.0,0.668,223617,0.0,0.142,0.0,0.061,0.014,0.027,-0.0198,0.083,-0.1184,False,Esports,"Politics / Tweet Markets / Elon Tweets 48H (n=15, roi=+0.74) | Sports / Tennis / type=child_moneyline (n=18, roi=+0.54) | Sports / Soccer / La Liga 2025 (n=17, roi=+0.48)",
0x0c0ba327b6b52de1080b862a32773770633ac814,pleasegivememoney888,0.0906,False,concurrency_p95>8;hold<1h;both_sides,9326,3776,3773,3,97.8,0.0,0.1256,0.0906,13.03,0.79,0.1765,0.117,0.1026,0.1485,0.0025,6.11,10.0,20,0.01,0.153,0.0,0.99,160377,0.049,0.014,0.034,0.004,0.027,0.0,0.0569,-0.0606,-0.0507,False,Sports,"Sports (n=3453, roi=+0.12) | Sports / price=0.10-0.30 (n=524, roi=+0.32) | Sports / Soccer / live (n=816, roi=+0.18)","Sports (n=3453, roi=+0.12) | Sports / price=0.10-0.30 (n=524, roi=+0.32) | Sports / Soccer / live (n=816, roi=+0.18) | Sports / Soccer (n=823, roi=+0.18) | Sports / Soccer / type=moneyline (n=732, roi=+0.19) | Sports / Soccer / price=0.10-0.30 (n=128, roi=+0.37)"
0x47138dc1eef25f1ea91f3b2fda0e0f455c634d21,dsknadkasnkfjs,0.0892,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,10500,1386,1358,21,7.8,0.0,-0.0819,-0.2203,-2.43,0.453,-0.0819,-0.1749,-0.0695,-0.0943,-0.3174,111.21,67.0,94,2.5,0.636,0.0,0.987,52284,0.02,0.054,0.004,0.0,0.042,0.0,-0.0137,,0.2794,True,Esports,"Sports / Soccer / price=0.10-0.30 (n=24, roi=+0.29) | Sports / Tennis / price=0.30-0.50 (n=13, roi=+0.13) | Sports / price=0.10-0.30 (n=54, roi=+0.04)",
0xdeefa318aeeb9b72dbb38b84c24813d9a9b09bb9,JA153V,0.0876,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1447,948,907,41,489.7,0.3,-0.0852,-0.2723,-1.93,0.488,-0.131,-0.0951,-0.0201,-0.15,-0.0723,105.75,34.0,46,11.8,0.025,0.019,0.721,255806,0.248,0.14,0.334,0.01,0.022,0.147,-0.0159,0.1274,0.1327,False,Crypto,"Politics / Tweet Markets / price=0.00-0.10 (n=12, roi=+0.61) | Politics / Tweet Markets (n=79, roi=+0.21) | Politics / Tweet Markets / type=negrisk (n=79, roi=+0.21)",
0xc69bd5567b40ef4d11922eaa57e1f9be1c642076,vtcchampion52,0.0874,False,closed<50;roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;top1_concentration;unstable_halves;history<90d,10500,10,9,1,0.1,0.0,-0.3667,-0.3667,-1.43,0.444,-0.3667,-0.3965,-0.2477,-0.462,-0.3667,4.53,9.0,9,1.77,0.667,0.0,1.0,165064,0.0,0.111,0.0,0.0,0.77,0.0,-0.0045,,0.5911,True,Esports,"Esports / price=0.50-0.70 (n=2, roi=-0.28) | Esports / Esports / price=0.50-0.70 (n=2, roi=-0.28) | Esports / price=0.00-0.10 (n=1, roi=-0.40)",
0xc6ae4cdece4be7f21b747eb11f6eaaa37972afe9,RoadTo1MillionUsd,0.0869,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1849,1118,1117,1,213.6,0.2,-0.0905,-0.2227,-2.34,0.37,-0.0918,-0.0868,-0.1885,0.0073,0.1703,128.08,9.0,14,3.7,0.016,0.0,0.574,222683,0.001,0.056,0.0,0.008,0.05,0.026,-0.0106,0.0032,-0.0686,False,Sports,"Sports / price=0.30-0.50 (n=304, roi=+0.08) | Sports / Soccer / type=moneyline (n=228, roi=+0.09) | Sports / Soccer / price=0.30-0.50 (n=138, roi=+0.09)",
0x39bb52510caba266761b3e6ef3c27934595c13d7,Cyrrus,0.0865,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;both_sides;drawdown;unstable_halves,5805,4009,3994,15,744.5,0.0,-0.0572,-0.2506,-2.07,0.397,-0.0748,-0.0589,-0.1065,-0.0079,-0.2399,252.51,23.0,44,11.32,0.124,0.0,0.953,11331,0.038,0.128,0.016,0.045,0.018,0.0,-0.0044,0.0455,0.1244,False,Sports,"Sports / Other sport / Milan Daily Weather (n=320, roi=+0.05) | Sports / price=0.30-0.50 (n=1114, roi=+0.02) | Sports / Other sport / price=0.30-0.50 (n=1114, roi=+0.02)",
0x88f9a9b2878aa55d7763543fc7255d216c555c03,holy3689,0.0846,False,concurrency_p95>8;hold<1h;both_sides,9001,3474,3468,6,102.9,0.0,0.1209,0.0846,12.04,0.793,0.1826,0.1075,0.1263,0.1156,-0.0511,7.11,11.0,17,0.04,0.123,0.0,0.99,128166,0.047,0.01,0.027,0.001,0.027,0.0,0.0576,-0.0754,-0.0043,False,Sports,"Sports (n=3141, roi=+0.12) | Sports / price=0.10-0.30 (n=435, roi=+0.32) | Sports / Soccer / price=0.10-0.30 (n=126, roi=+0.50)","Sports (n=3141, roi=+0.12) | Sports / price=0.10-0.30 (n=435, roi=+0.32) | Sports / Soccer / price=0.10-0.30 (n=126, roi=+0.50) | Sports / Soccer / live (n=790, roi=+0.20) | Sports / Soccer (n=798, roi=+0.19) | Sports / Soccer / type=moneyline (n=689, roi=+0.19)"
0x07dd93729632bef8b3a522f8079efd483990ae34,,0.0801,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,3039,979,950,21,196.7,0.0,-0.0803,-0.1699,-2.83,0.264,-0.1926,-0.0873,-0.0903,-0.0704,-0.0758,76.61,51.0,56,3.48,0.224,0.0,0.428,437483,0.032,0.303,0.018,0.011,0.128,0.023,-0.0502,0.1781,0.0473,False,Sports,"Politics / price=0.10-0.30 (n=51, roi=+0.17) | Politics / Iran / price=0.10-0.30 (n=10, roi=+0.34) | Politics / Iran (n=43, roi=+0.13)",
0xbe2b9b9081ae573e3a3c57ad4ebfb4bd553cde68,,0.0799,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,2371,1172,1162,10,85.2,0.0,-0.0741,-0.251,-1.91,0.356,-0.072,-0.084,-0.065,-0.0832,0.1526,108.48,13.0,18,3.01,0.034,0.0,0.716,533840,0.009,0.065,0.004,0.025,0.017,0.029,-0.0113,-0.004,0.0576,False,Sports,"Sports / Soccer / Counter Strike (n=38, roi=+0.33) | Sports / Soccer / price=0.50-0.70 (n=109, roi=+0.10) | Esports / price=0.30-0.50 (n=180, roi=+0.07)","Sports / Soccer / price=0.50-0.70 (n=109, roi=+0.10)"
0xa081cfa9dd909125aa4b00b380f50f1d1d07e7a0,0xA081cFa9Dd909125aA4b00b380f50f1D1d07E7a0-1769881735260,0.0796,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,2274,1614,1613,1,234.2,0.3,-0.0702,-0.1157,-4.13,0.715,-0.0721,-0.0581,-0.0988,-0.0417,-0.1089,116.87,44.0,59,19.55,0.027,0.001,0.596,8974,0.202,0.025,0.09,0.0,0.09,0.002,-0.0268,0.0184,-0.0229,False,Sports,"Sports / Basketball / price=0.10-0.30 (n=3, roi=+0.26) | Sports / Other sport / Los Angeles Daily Weather (n=31, roi=+0.08) | Sports / Other sport / Madrid Daily Weather (n=88, roi=+0.04)","Sports / Other sport / Madrid Daily Weather (n=88, roi=+0.04)"
0xf95b7145734ec1929104538c0c5c591d6d194b96,Darkfederer,0.0787,False,t<2.0;concurrency_p95>8;top1_concentration,860,354,55,294,253.8,0.1,0.1817,0.1405,1.68,0.709,0.181,0.164,0.196,0.1678,0.247,2.72,282.0,299,2.76,0.014,0.0,0.4,43930,0.255,0.0,0.051,0.0,0.835,0.0,0.0604,-0.0568,0.0058,False,Sports,"Sports (n=45, roi=+0.18) | Sports / Tennis (n=31, roi=+0.18) | Sports / Tennis / pre (n=17, roi=+0.24)",
0xaeb50a7e23d833da8be30e69b55172d1f52858e2,justinlee,0.0786,False,roi_copy<=0;t<2.0;drawdown;unstable_halves,8382,4708,4707,1,1053.3,0.0,-0.0481,-0.1956,-2.41,0.348,-0.0403,-0.044,-0.0344,-0.0618,-0.1124,241.84,6.0,14,4.24,0.011,0.0,0.532,288135,0.0,0.042,0.0,0.007,0.004,0.0,-0.0075,-0.0217,0.0076,False,Sports,"Other (n=17, roi=+0.76) | Other / price=0.00-0.10 (n=13, roi=+0.73) | Other / Breaking News (n=2, roi=+1.43)",
0xe0547e6f31687064524b145224194038a20314d1,k888,0.0777,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,710,487,400,87,330.0,0.0,-0.1041,-0.3851,-1.21,0.35,-0.1524,-0.0975,-0.058,-0.1502,-0.351,44.17,86.0,88,2.83,0.023,0.0,0.904,1499345,0.1,0.217,0.062,0.034,0.047,0.0,-0.0228,0.2623,0.0532,False,Sports,"Sports / price=0.10-0.30 (n=114, roi=+0.39) | Sports / Basketball / price=0.10-0.30 (n=85, roi=+0.20) | Sports / Other sport / price=0.10-0.30 (n=16, roi=+0.42)","Sports / price=0.10-0.30 (n=114, roi=+0.39)"
0x968826ec22d0dddab82ab647f0d801e056affd45,blomkampbrn,0.0774,False,roi_copy<=0;t<2.0;drawdown;unstable_halves,2041,1226,1221,5,200.8,0.1,-0.0812,-0.192,-2.42,0.423,-0.0738,-0.0916,-0.0681,-0.0942,-0.3663,111.77,6.0,9,2.58,0.008,0.0,0.975,49246,0.001,0.011,0.0,0.0,0.011,0.0,-0.0199,-0.0195,0.0446,False,Esports,"Sports / price=0.30-0.50 (n=112, roi=+0.11) | Sports / Soccer / price=0.30-0.50 (n=101, roi=+0.08) | Sports / Tennis / League of Legends (n=14, roi=+0.12)",
0xd0c7f0d430bf1ec764a8279a75235fb5e54e4459,Leo626626,0.0766,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,2199,1061,1060,1,187.3,0.1,-0.08,-0.1401,-3.28,0.627,-0.0572,-0.0887,-0.1025,-0.0575,0.1685,91.55,12.0,17,2.95,0.099,0.0,0.988,182509,0.217,0.028,0.186,0.002,0.027,0.0,-0.0194,-0.0316,0.1302,False,Sports,"Sports / price=0.50-0.70 (n=152, roi=+0.04) | Sports / Tennis / Counter Strike (n=16, roi=+0.08) | Esports / Esports / Dota 2 (n=58, roi=+0.03)",
0xb57f1bff876e70181b50ccb16e0de3d036520c96,wangkaihua,0.0756,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,3092,1461,1438,22,176.9,0.1,-0.0737,-0.2062,-2.2,0.438,-0.0721,-0.0755,-0.1098,-0.0377,0.2693,116.52,23.0,29,10.04,0.01,0.0,0.031,55566,0.005,0.02,0.001,0.003,0.021,0.0,-0.0256,-0.0035,0.1177,False,Esports,"Esports / price=0.00-0.10 (n=22, roi=+0.35) | Esports / Esports / price=0.00-0.10 (n=22, roi=+0.35) | Esports / Esports / Counter Strike (n=251, roi=+0.09)",
0xb6353a9608eccba83323bdb7ee4ec8b7af68bef0,rangnihui,0.0745,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,1762,1131,1125,6,184.9,0.1,-0.0769,-0.2455,-1.82,0.384,-0.0728,-0.0583,-0.142,-0.0119,-0.3738,103.41,9.0,13,3.52,0.114,0.0,0.892,710846,0.003,0.068,0.0,0.014,0.014,0.003,-0.0208,-0.0513,0.0361,False,Esports,"Sports / Tennis / price=0.30-0.50 (n=34, roi=+0.19) | Sports / price=0.30-0.50 (n=48, roi=+0.12) | Esports / price=0.10-0.30 (n=233, roi=+0.02)",
0x76697d10520591cc163e194d533a5cd4a960f58c,Beardsley,0.0743,False,concurrency_p95>8;low_liquidity;drawdown,1814,1314,1314,0,268.0,0.3,0.6305,0.0743,4.15,0.607,0.6306,0.6055,0.8931,0.368,0.4227,10.72,17.0,38,3.56,0.041,0.0,0.993,26699,0.066,0.048,0.005,0.014,0.041,0.0,0.0944,-0.002,-0.9875,False,Sports,"Sports / Basketball / price=0.00-0.10 (n=51, roi=+7.53) | Sports / price=0.00-0.10 (n=62, roi=+6.38) | Sports / Basketball / NCAA CBB (n=265, roi=+1.81)","Sports / Basketball / price=0.00-0.10 (n=51, roi=+7.53) | Sports / price=0.00-0.10 (n=62, roi=+6.38) | Sports / Basketball / NCAA CBB (n=265, roi=+1.81) | Sports / Basketball / live (n=947, roi=+0.80) | Sports / Basketball (n=948, roi=+0.80) | Sports / Basketball / type=totals (n=626, roi=+0.97)"
0xca0d29518aae871ab19e9e85d59204248cb32602,Tensor-1772585536022,0.0715,False,roi_copy<=0;t<2.0;drawdown;unstable_halves,1812,953,949,4,202.9,0.0,-0.0802,-0.1601,-2.68,0.433,-0.0979,-0.0867,-0.0633,-0.097,-0.1277,79.89,8.0,12,3.45,0.028,0.0,0.609,174407,0.011,0.017,0.005,0.0,0.054,0.023,-0.0315,0.0298,0.1876,False,Sports,"Sports / Soccer / UEFA Champions League 2025 (n=42, roi=+0.10) | Sports / Baseball / MLB (n=27, roi=+0.09) | Sports / Baseball / live (n=23, roi=+0.09)",
